danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,name,isLiked
0.605,0.365,7,-11.144,1,0.111,0.63,6.83e-06,0.0554,0.22399999999999998,84.62799999999999,audio_features,3cqPu20DGTGUoZtbJH2Dmi,spotify:track:3cqPu20DGTGUoZtbJH2Dmi,https://api.spotify.com/v1/tracks/3cqPu20DGTGUoZtbJH2Dmi,https://api.spotify.com/v1/audio-analysis/3cqPu20DGTGUoZtbJH2Dmi,193668,4,What If I Told You That I Love You,0
0.794,0.32,1,-12.92,0,0.17300000000000001,0.853,0.134,0.11199999999999999,0.24100000000000002,174.088,audio_features,3ClBKQkKoaUQ6UOhe2xlJK,spotify:track:3ClBKQkKoaUQ6UOhe2xlJK,https://api.spotify.com/v1/tracks/3ClBKQkKoaUQ6UOhe2xlJK,https://api.spotify.com/v1/audio-analysis/3ClBKQkKoaUQ6UOhe2xlJK,342040,4,Good News,0
0.45299999999999996,0.5379999999999999,1,-8.212,1,0.0638,0.449,0.0,0.19,0.516,122.973,audio_features,6U0FIYXCQ3TGrk4tFpLrEA,spotify:track:6U0FIYXCQ3TGrk4tFpLrEA,https://api.spotify.com/v1/tracks/6U0FIYXCQ3TGrk4tFpLrEA,https://api.spotify.com/v1/audio-analysis/6U0FIYXCQ3TGrk4tFpLrEA,204533,4,SUGAR,0
0.46399999999999997,0.473,1,-10.086,1,0.129,0.866,0.0,0.109,0.604,75.801,audio_features,2kJwzbxV2ppxnQoYw4GLBZ,spotify:track:2kJwzbxV2ppxnQoYw4GLBZ,https://api.spotify.com/v1/tracks/2kJwzbxV2ppxnQoYw4GLBZ,https://api.spotify.com/v1/audio-analysis/2kJwzbxV2ppxnQoYw4GLBZ,208687,4,If the World Was Ending (feat. Julia Michaels),0
0.8029999999999999,0.715,2,-3.28,1,0.298,0.295,0.000134,0.0574,0.574,101.085,audio_features,7k4t7uLgtOxPwTpFmtJNTY,spotify:track:7k4t7uLgtOxPwTpFmtJNTY,https://api.spotify.com/v1/tracks/7k4t7uLgtOxPwTpFmtJNTY,https://api.spotify.com/v1/audio-analysis/7k4t7uLgtOxPwTpFmtJNTY,200960,4,Tusa,0
0.77,0.7240000000000001,8,-5.484,1,0.0495,0.0167,0.0105,0.353,0.898,121.97399999999999,audio_features,24Yi9hE78yPEbZ4kxyoXAI,spotify:track:24Yi9hE78yPEbZ4kxyoXAI,https://api.spotify.com/v1/tracks/24Yi9hE78yPEbZ4kxyoXAI,https://api.spotify.com/v1/audio-analysis/24Yi9hE78yPEbZ4kxyoXAI,176840,4,Roses - Imanbek Remix,0
0.5589999999999999,0.491,2,-6.406000000000001,0,0.0346,0.0567,0.0,0.0992,0.114,153.131,audio_features,7h0d2h0fUmzbs7zeFigJPn,spotify:track:7h0d2h0fUmzbs7zeFigJPn,https://api.spotify.com/v1/tracks/7h0d2h0fUmzbs7zeFigJPn,https://api.spotify.com/v1/audio-analysis/7h0d2h0fUmzbs7zeFigJPn,244874,4,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,0
0.878,0.525,5,-6.832000000000001,1,0.0578,0.183,0.0,0.0714,0.6940000000000001,112.022,audio_features,1Cv1YLb4q0RzL6pybtaMLo,spotify:track:1Cv1YLb4q0RzL6pybtaMLo,https://api.spotify.com/v1/tracks/1Cv1YLb4q0RzL6pybtaMLo,https://api.spotify.com/v1/audio-analysis/1Cv1YLb4q0RzL6pybtaMLo,158571,4,Sunday Best,0
0.882,0.602,11,-5.553999999999999,1,0.245,0.0177,0.0,0.17800000000000002,0.43,142.959,audio_features,598yNsG1JFrGd4n2kMoz7F,spotify:track:598yNsG1JFrGd4n2kMoz7F,https://api.spotify.com/v1/tracks/598yNsG1JFrGd4n2kMoz7F,https://api.spotify.com/v1/audio-analysis/598yNsG1JFrGd4n2kMoz7F,183011,4,Woah,0
0.7190000000000001,0.758,2,-5.167000000000001,0,0.0851,0.13699999999999998,0.0,0.129,0.49,147.023,audio_features,24NuEDgyRIljwSyY0lsr7b,spotify:track:24NuEDgyRIljwSyY0lsr7b,https://api.spotify.com/v1/tracks/24NuEDgyRIljwSyY0lsr7b,https://api.spotify.com/v1/audio-analysis/24NuEDgyRIljwSyY0lsr7b,198261,4,Black Swan,0
0.809,0.545,7,-6.678,1,0.0735,0.392,0.0,0.151,0.244,97.008,audio_features,3QzAOrNlsabgbMwlZt7TAY,spotify:track:3QzAOrNlsabgbMwlZt7TAY,https://api.spotify.com/v1/tracks/3QzAOrNlsabgbMwlZt7TAY,https://api.spotify.com/v1/audio-analysis/3QzAOrNlsabgbMwlZt7TAY,180435,4,Ballin' (with Roddy Ricch),0
0.866,0.39899999999999997,7,-10.937999999999999,1,0.0745,0.11699999999999999,0.0,0.0689,0.713,129.047,audio_features,20JtELGPfOAMq7FpUt8eSM,spotify:track:20JtELGPfOAMq7FpUt8eSM,https://api.spotify.com/v1/tracks/20JtELGPfOAMq7FpUt8eSM,https://api.spotify.com/v1/audio-analysis/20JtELGPfOAMq7FpUt8eSM,223256,4,Yellow Hearts,0
0.8170000000000001,0.7809999999999999,7,-4.178,0,0.11199999999999999,0.00838,5.21e-06,0.12300000000000001,0.359,104.0,audio_features,07s9NNOT0sZQp7TyolLLgu,spotify:track:07s9NNOT0sZQp7TyolLLgu,https://api.spotify.com/v1/tracks/07s9NNOT0sZQp7TyolLLgu,https://api.spotify.com/v1/audio-analysis/07s9NNOT0sZQp7TyolLLgu,216707,4,Own It (feat. Ed Sheeran & Burna Boy),0
0.9009999999999999,0.522,2,-8.304,1,0.33,0.0114,0.0,0.259,0.32899999999999996,104.053,audio_features,4S8d14HvHb70ImctNgVzQQ,spotify:track:4S8d14HvHb70ImctNgVzQQ,https://api.spotify.com/v1/tracks/4S8d14HvHb70ImctNgVzQQ,https://api.spotify.com/v1/audio-analysis/4S8d14HvHb70ImctNgVzQQ,127947,4,I Love It (& Lil Pump),0
0.6709999999999999,0.38799999999999996,11,-6.516,1,0.0762,0.715,0.0,0.192,0.59,105.869,audio_features,6ThrnYkLPlKar6dUIggR6Q,spotify:track:6ThrnYkLPlKar6dUIggR6Q,https://api.spotify.com/v1/tracks/6ThrnYkLPlKar6dUIggR6Q,https://api.spotify.com/v1/audio-analysis/6ThrnYkLPlKar6dUIggR6Q,218373,4,Be Like You,0
0.7020000000000001,0.508,8,-7.105,1,0.035,0.14400000000000002,0.0,0.10800000000000001,0.14300000000000002,82.008,audio_features,7MZF7YLxOP2to9iblSulLc,spotify:track:7MZF7YLxOP2to9iblSulLc,https://api.spotify.com/v1/tracks/7MZF7YLxOP2to9iblSulLc,https://api.spotify.com/v1/audio-analysis/7MZF7YLxOP2to9iblSulLc,252337,4,Modern Loneliness,0
0.726,0.431,8,-8.765,0,0.135,0.731,0.0,0.696,0.348,144.026,audio_features,7eJMfftS33KTjuF7lTsMCx,spotify:track:7eJMfftS33KTjuF7lTsMCx,https://api.spotify.com/v1/tracks/7eJMfftS33KTjuF7lTsMCx,https://api.spotify.com/v1/audio-analysis/7eJMfftS33KTjuF7lTsMCx,173333,4,death bed (feat. beabadoobee),0
0.625,0.156,8,-13.356,1,0.0348,0.946,0.000324,0.111,0.451,112.43,audio_features,5UtfyJb1AkClEEgtc6e4oJ,spotify:track:5UtfyJb1AkClEEgtc6e4oJ,https://api.spotify.com/v1/tracks/5UtfyJb1AkClEEgtc6e4oJ,https://api.spotify.com/v1/audio-analysis/5UtfyJb1AkClEEgtc6e4oJ,240613,3,You Got Me Thinking,0
0.589,0.221,10,-13.368,1,0.0332,0.83,5.22e-06,0.13699999999999998,0.125,136.895,audio_features,31uyXS7gTpaZzUW0vuq5sy,spotify:track:31uyXS7gTpaZzUW0vuq5sy,https://api.spotify.com/v1/tracks/31uyXS7gTpaZzUW0vuq5sy,https://api.spotify.com/v1/audio-analysis/31uyXS7gTpaZzUW0vuq5sy,226926,4,The Sea (feat. Jon Bryant),0
0.573,0.7120000000000001,0,-5.976,1,0.0732,0.0572,0.0,0.16699999999999998,0.34600000000000003,140.012,audio_features,5j0McHPthKpOXRr3fBq8M0,spotify:track:5j0McHPthKpOXRr3fBq8M0,https://api.spotify.com/v1/tracks/5j0McHPthKpOXRr3fBq8M0,https://api.spotify.com/v1/audio-analysis/5j0McHPthKpOXRr3fBq8M0,259720,4,Love in This Club (feat. Young Jeezy),0
0.8290000000000001,0.428,0,-9.469,1,0.083,0.055,0.004229999999999999,0.13699999999999998,0.44799999999999995,148.077,audio_features,4P7VFiaZb3xrXoqGwZXC3J,spotify:track:4P7VFiaZb3xrXoqGwZXC3J,https://api.spotify.com/v1/tracks/4P7VFiaZb3xrXoqGwZXC3J,https://api.spotify.com/v1/audio-analysis/4P7VFiaZb3xrXoqGwZXC3J,299333,4,Lollipop,0
0.638,0.6559999999999999,5,-5.886,1,0.0357,0.188,0.0,0.146,0.225,104.036,audio_features,7wZUrN8oemZfsEd1CGkbXE,spotify:track:7wZUrN8oemZfsEd1CGkbXE,https://api.spotify.com/v1/tracks/7wZUrN8oemZfsEd1CGkbXE,https://api.spotify.com/v1/audio-analysis/7wZUrN8oemZfsEd1CGkbXE,262467,4,Bleeding Love,0
0.68,0.687,9,-6.162000000000001,0,0.0709,0.0161,0.0,0.261,0.467,150.053,audio_features,1IAzD1muglOxOcPbUHs70R,spotify:track:1IAzD1muglOxOcPbUHs70R,https://api.spotify.com/v1/tracks/1IAzD1muglOxOcPbUHs70R,https://api.spotify.com/v1/audio-analysis/1IAzD1muglOxOcPbUHs70R,249533,4,Whatever You Like,0
0.375,0.862,11,-3.363,0,0.255,0.071,0.0,0.21100000000000002,0.478,159.841,audio_features,3jlbL2OTD5YmIunYzgQTAN,spotify:track:3jlbL2OTD5YmIunYzgQTAN,https://api.spotify.com/v1/tracks/3jlbL2OTD5YmIunYzgQTAN,https://api.spotify.com/v1/audio-analysis/3jlbL2OTD5YmIunYzgQTAN,338853,4,Live Your Life (feat. Rihanna),0
0.6679999999999999,0.6729999999999999,1,-5.7139999999999995,1,0.145,0.48,0.0,0.19399999999999998,0.727,171.812,audio_features,1yJ5fyqBusR7Verj8JGsKV,spotify:track:1yJ5fyqBusR7Verj8JGsKV,https://api.spotify.com/v1/tracks/1yJ5fyqBusR7Verj8JGsKV,https://api.spotify.com/v1/audio-analysis/1yJ5fyqBusR7Verj8JGsKV,232000,4,Miss Independent,0
0.727,0.7290000000000001,0,-2.99,1,0.326,0.171,0.0,0.07,0.512,117.932,audio_features,22UDw8rSfLbUsaAGTXQ4Z8,spotify:track:22UDw8rSfLbUsaAGTXQ4Z8,https://api.spotify.com/v1/tracks/22UDw8rSfLbUsaAGTXQ4Z8,https://api.spotify.com/v1/audio-analysis/22UDw8rSfLbUsaAGTXQ4Z8,284733,4,American Boy,0
0.591,0.904,1,-4.478,0,0.0359,0.0244,0.0,0.0786,0.542,107.027,audio_features,0FpT75cRdvf6va1TARHrl5,spotify:track:0FpT75cRdvf6va1TARHrl5,https://api.spotify.com/v1/tracks/0FpT75cRdvf6va1TARHrl5,https://api.spotify.com/v1/audio-analysis/0FpT75cRdvf6va1TARHrl5,213453,4,7 Things,0
